Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2024-08-14 09:30:00-04:00,162.39999389648438,163.05999755859375,162.31500244140625,163.0500030517578,163.0500030517578,1266785,0.0,0.0
2024-08-14 09:31:00-04:00,163.05999755859375,163.21499633789062,162.9199981689453,162.97000122070312,162.97000122070312,178647,0.0,0.0
2024-08-14 09:32:00-04:00,162.97000122070312,163.1999969482422,162.82879638671875,162.88999938964844,162.88999938964844,181630,0.0,0.0
2024-08-14 09:33:00-04:00,162.89500427246094,163.1300048828125,162.25,162.3721923828125,162.3721923828125,186203,0.0,0.0
2024-08-14 09:34:00-04:00,162.3820037841797,162.57000732421875,161.9199981689453,161.9600067138672,161.9600067138672,249460,0.0,0.0
2024-08-14 09:35:00-04:00,161.97000122070312,161.97500610351562,161.7041015625,161.77000427246094,161.77000427246094,243158,0.0,0.0
2024-08-14 09:36:00-04:00,161.7584991455078,161.8300018310547,161.56500244140625,161.5800018310547,161.5800018310547,224480,0.0,0.0
2024-08-14 09:37:00-04:00,161.59500122070312,161.6199951171875,160.9250030517578,160.97000122070312,160.97000122070312,294174,0.0,0.0
2024-08-14 09:38:00-04:00,160.9600067138672,161.32000732421875,160.9600067138672,161.14999389648438,161.14999389648438,271743,0.0,0.0
2024-08-14 09:39:00-04:00,161.14999389648438,161.47999572753906,161.11000061035156,161.17999267578125,161.17999267578125,181849,0.0,0.0
2024-08-14 09:40:00-04:00,161.19000244140625,161.19000244140625,160.71310424804688,160.77999877929688,160.77999877929688,220377,0.0,0.0
2024-08-14 09:41:00-04:00,160.77999877929688,160.8800048828125,160.67999267578125,160.7050018310547,160.7050018310547,163515,0.0,0.0
2024-08-14 09:42:00-04:00,160.7100067138672,160.8000030517578,160.64999389648438,160.6999969482422,160.6999969482422,210267,0.0,0.0
2024-08-14 09:43:00-04:00,160.6999969482422,160.8300018310547,160.66099548339844,160.66099548339844,160.66099548339844,193167,0.0,0.0
2024-08-14 09:44:00-04:00,160.66000366210938,160.72689819335938,160.41000366210938,160.52000427246094,160.52000427246094,333242,0.0,0.0
2024-08-14 09:45:00-04:00,160.44349670410156,160.44349670410156,160.44349670410156,160.44349670410156,160.44349670410156,144925,0.0,0.0
2024-08-14 09:46:00-04:00,160.42999267578125,160.72999572753906,160.42999267578125,160.625,160.625,269290,0.0,0.0
2024-08-14 09:47:00-04:00,160.61000061035156,161.13999938964844,160.5399932861328,161.02000427246094,161.02000427246094,189869,0.0,0.0
2024-08-14 09:48:00-04:00,161.0,161.0399932861328,160.86749267578125,160.88999938964844,160.88999938964844,100412,0.0,0.0
2024-08-14 09:49:00-04:00,160.89500427246094,160.90499877929688,160.10000610351562,160.2100067138672,160.2100067138672,196661,0.0,0.0
2024-08-14 09:50:00-04:00,160.22500610351562,160.30999755859375,160.11000061035156,160.28970336914062,160.28970336914062,157927,0.0,0.0
2024-08-14 09:51:00-04:00,160.27000427246094,160.44000244140625,160.17999267578125,160.4199981689453,160.4199981689453,186846,0.0,0.0
2024-08-14 09:52:00-04:00,160.42129516601562,160.47999572753906,159.85000610351562,159.8699951171875,159.8699951171875,368260,0.0,0.0
2024-08-14 09:53:00-04:00,159.8800048828125,160.07000732421875,159.83999633789062,160.0,160.0,157442,0.0,0.0
2024-08-14 09:54:00-04:00,159.97999572753906,160.1699981689453,159.7794952392578,159.7794952392578,159.7794952392578,149067,0.0,0.0
2024-08-14 09:55:00-04:00,159.78500366210938,159.82000732421875,159.55999755859375,159.77000427246094,159.77000427246094,216993,0.0,0.0
2024-08-14 09:56:00-04:00,159.77999877929688,159.97999572753906,159.64999389648438,159.86000061035156,159.86000061035156,173221,0.0,0.0
2024-08-14 09:57:00-04:00,159.8179931640625,159.8300018310547,159.5500030517578,159.57000732421875,159.57000732421875,194909,0.0,0.0
2024-08-14 09:58:00-04:00,159.5500030517578,159.5749969482422,159.3881072998047,159.5500030517578,159.5500030517578,169739,0.0,0.0
2024-08-14 09:59:00-04:00,159.58990478515625,159.58990478515625,159.375,159.38499450683594,159.38499450683594,293898,0.0,0.0
2024-08-14 10:00:00-04:00,159.3925018310547,159.39999389648438,158.97000122070312,158.97999572753906,158.97999572753906,356285,0.0,0.0
2024-08-14 10:01:00-04:00,158.97000122070312,159.05999755859375,158.9199981689453,158.9600067138672,158.9600067138672,243466,0.0,0.0
2024-08-14 10:02:00-04:00,158.9600067138672,159.03500366210938,158.8699951171875,158.97500610351562,158.97500610351562,204617,0.0,0.0
2024-08-14 10:03:00-04:00,158.97999572753906,159.02999877929688,158.82000732421875,158.83999633789062,158.83999633789062,159718,0.0,0.0
2024-08-14 10:04:00-04:00,158.8300018310547,158.83999633789062,158.5500030517578,158.57000732421875,158.57000732421875,181979,0.0,0.0
2024-08-14 10:05:00-04:00,158.55999755859375,158.58999633789062,158.3300018310547,158.38999938964844,158.38999938964844,245229,0.0,0.0
2024-08-14 10:06:00-04:00,158.41000366210938,158.52000427246094,158.27000427246094,158.4149932861328,158.4149932861328,168261,0.0,0.0
2024-08-14 10:07:00-04:00,158.4149932861328,158.5800018310547,158.2899932861328,158.36500549316406,158.36500549316406,173174,0.0,0.0
2024-08-14 10:08:00-04:00,158.3300018310547,158.38499450683594,158.19000244140625,158.2899932861328,158.2899932861328,214240,0.0,0.0
2024-08-14 10:09:00-04:00,158.27499389648438,158.55999755859375,158.2449951171875,158.31500244140625,158.31500244140625,251219,0.0,0.0
2024-08-14 10:10:00-04:00,158.3300018310547,158.35000610351562,158.14999389648438,158.28250122070312,158.28250122070312,174776,0.0,0.0
2024-08-14 10:11:00-04:00,158.2899932861328,158.34500122070312,158.11000061035156,158.22000122070312,158.22000122070312,206125,0.0,0.0
2024-08-14 10:12:00-04:00,158.2100067138672,158.25,157.99000549316406,158.0,158.0,296575,0.0,0.0
2024-08-14 10:13:00-04:00,158.00990295410156,158.02999877929688,157.8699951171875,157.8699951171875,157.8699951171875,204201,0.0,0.0
2024-08-14 10:14:00-04:00,157.8699951171875,157.97000122070312,157.77000427246094,157.9149932861328,157.9149932861328,213966,0.0,0.0
2024-08-14 10:15:00-04:00,157.9199981689453,157.94500732421875,157.7100067138672,157.72999572753906,157.72999572753906,138854,0.0,0.0
2024-08-14 10:16:00-04:00,157.72999572753906,158.02999877929688,157.72000122070312,157.97999572753906,157.97999572753906,160626,0.0,0.0
2024-08-14 10:17:00-04:00,157.97999572753906,158.02499389648438,157.8800048828125,157.9949951171875,157.9949951171875,204912,0.0,0.0
2024-08-14 10:18:00-04:00,157.99009704589844,158.35000610351562,157.9600067138672,158.35000610351562,158.35000610351562,231206,0.0,0.0
2024-08-14 10:19:00-04:00,158.36000061035156,158.4600067138672,158.3406982421875,158.4600067138672,158.4600067138672,214501,0.0,0.0
2024-08-14 10:20:00-04:00,158.47000122070312,158.67999267578125,158.4499969482422,158.52999877929688,158.52999877929688,308037,0.0,0.0
2024-08-14 10:21:00-04:00,158.52999877929688,158.66000366210938,158.25,158.27999877929688,158.27999877929688,241478,0.0,0.0
2024-08-14 10:22:00-04:00,158.27999877929688,158.40499877929688,158.10009765625,158.1699981689453,158.1699981689453,117908,0.0,0.0
2024-08-14 10:23:00-04:00,158.1699981689453,158.2899932861328,158.0500030517578,158.17100524902344,158.17100524902344,97910,0.0,0.0
2024-08-14 10:24:00-04:00,158.18319702148438,158.27000427246094,158.1165008544922,158.24000549316406,158.24000549316406,110071,0.0,0.0
2024-08-14 10:25:00-04:00,158.23500061035156,158.4600067138672,158.10000610351562,158.39999389648438,158.39999389648438,154744,0.0,0.0
2024-08-14 10:26:00-04:00,158.39320373535156,158.4199981689453,158.24000549316406,158.3800048828125,158.3800048828125,105863,0.0,0.0
2024-08-14 10:27:00-04:00,158.3800048828125,158.72000122070312,158.36000061035156,158.52999877929688,158.52999877929688,147400,0.0,0.0
2024-08-14 10:28:00-04:00,158.57000732421875,158.72000122070312,158.57000732421875,158.7050018310547,158.7050018310547,125492,0.0,0.0
2024-08-14 10:29:00-04:00,158.6999969482422,158.85000610351562,158.67999267578125,158.8300018310547,158.8300018310547,158983,0.0,0.0
2024-08-14 10:30:00-04:00,158.8300018310547,158.9149932861328,158.7899932861328,158.875,158.875,133737,0.0,0.0
2024-08-14 10:31:00-04:00,158.875,158.94000244140625,158.61000061035156,158.72000122070312,158.72000122070312,130592,0.0,0.0
2024-08-14 10:32:00-04:00,158.6999969482422,158.6999969482422,158.3699951171875,158.38999938964844,158.38999938964844,113458,0.0,0.0
2024-08-14 10:33:00-04:00,158.43280029296875,158.4499969482422,158.30999755859375,158.3300018310547,158.3300018310547,65617,0.0,0.0
2024-08-14 10:34:00-04:00,158.34500122070312,158.36000061035156,158.13499450683594,158.16000366210938,158.16000366210938,104290,0.0,0.0
2024-08-14 10:35:00-04:00,158.15499877929688,158.4199981689453,158.14010620117188,158.4149932861328,158.4149932861328,75619,0.0,0.0
2024-08-14 10:36:00-04:00,158.4149932861328,158.5,158.27499389648438,158.27999877929688,158.27999877929688,76013,0.0,0.0
2024-08-14 10:37:00-04:00,158.2449951171875,158.4149932861328,158.218994140625,158.32009887695312,158.32009887695312,56910,0.0,0.0
2024-08-14 10:38:00-04:00,158.36000061035156,158.3699951171875,158.24000549316406,158.2949981689453,158.2949981689453,60609,0.0,0.0
2024-08-14 10:39:00-04:00,158.3000030517578,158.30999755859375,158.0800018310547,158.2899932861328,158.2899932861328,85655,0.0,0.0
2024-08-14 10:40:00-04:00,158.27999877929688,158.27999877929688,158.0,158.24349975585938,158.24349975585938,183298,0.0,0.0
2024-08-14 10:41:00-04:00,158.24000549316406,158.38999938964844,158.1750030517578,158.2100067138672,158.2100067138672,80031,0.0,0.0
2024-08-14 10:42:00-04:00,158.2050018310547,158.23500061035156,158.0,158.17999267578125,158.17999267578125,107036,0.0,0.0
2024-08-14 10:43:00-04:00,158.1800994873047,158.3699951171875,158.09500122070312,158.3699951171875,158.3699951171875,80171,0.0,0.0
2024-08-14 10:44:00-04:00,158.3800048828125,158.4600067138672,158.2100067138672,158.25,158.25,62754,0.0,0.0
2024-08-14 10:45:00-04:00,158.27999877929688,158.3699951171875,158.21499633789062,158.2949981689453,158.2949981689453,60223,0.0,0.0
2024-08-14 10:46:00-04:00,158.2899932861328,158.3350067138672,158.1999969482422,158.22999572753906,158.22999572753906,49424,0.0,0.0
2024-08-14 10:47:00-04:00,158.22000122070312,158.36000061035156,158.19000244140625,158.3300018310547,158.3300018310547,68237,0.0,0.0
2024-08-14 10:48:00-04:00,158.375,158.41000366210938,158.27999877929688,158.30999755859375,158.30999755859375,58290,0.0,0.0
2024-08-14 10:49:00-04:00,158.3000030517578,158.5399932861328,158.27999877929688,158.5399932861328,158.5399932861328,76017,0.0,0.0
2024-08-14 10:50:00-04:00,158.52999877929688,158.78900146484375,158.4499969482422,158.7550048828125,158.7550048828125,95137,0.0,0.0
2024-08-14 10:51:00-04:00,158.75999450683594,158.8000030517578,158.7050018310547,158.75,158.75,71945,0.0,0.0
2024-08-14 10:52:00-04:00,158.74789428710938,158.9541015625,158.6199951171875,158.94500732421875,158.94500732421875,82013,0.0,0.0
2024-08-14 10:53:00-04:00,158.94500732421875,158.9600067138672,158.64999389648438,158.6999969482422,158.6999969482422,166921,0.0,0.0
2024-08-14 10:54:00-04:00,158.69419860839844,158.72999572753906,158.55999755859375,158.55999755859375,158.55999755859375,72532,0.0,0.0
2024-08-14 10:55:00-04:00,158.57000732421875,158.6750030517578,158.57000732421875,158.66000366210938,158.66000366210938,47063,0.0,0.0
